Ad_ID,Campaign_Name,Clicks,Impressions,Impressions per conversion,Cost,Leads,Conversions,Conversion Rate,Cost per conversion,Sale_Amount,Ad_Date,Location,Device,Keyword
A1193,Data Analytics Corse,91,5428,1809.33,$248.38,11,3,0.033,$82.79,"$1,835",22-11-2024,HYDERABAD,tablet,learn data analytics
A1194,Data Analytcis Course,140,3571,396.78,$238.12,21,9,0.064,$26.46,"$1,762",2024/11/16,HYDERABAD,DESKTOP,learn data analytics
A1195,DataAnalyticsCourse,154,3638,454.75,$182.17,11,8,0.056,$22.77,"$1,413",2024-11-04,HYDERABAD,mobile,online data analytic
A1196,Data Anlytics Corse,133,4505,1501.67,$200.52,23,3,0.039,$66.84,"$1,562",26-11-2024,hyderabad,TABLET,analytics for data
A1197,Data Analytcis Course,,5016,557.33,$238.59,26,9,,$26.51,"$1,620",2024-11-20,Hyderbad,Mobile,data analitics online
A1198,Data Anlytics Corse,141,3071,511.83,$208.20,10,6,0.043,$34.70,"$1,647",18-11-2024,hydrebad,Tablet,data analitics online
A1199,Data Anlytics Corse,135,5682,1894.00,,30,3,,,"$1,445",2024/11/15,Hyderbad,tablet,data anaytics training
A1200,Data Analytics Corse,199,5067,633.38,$247.38,24,8,0.059,$30.92,"$1,365",2024/11/19,Hyderbad,mobile,analytics for data
A1201,Data Analytcis Course,138,3971,1323.67,$184.87,28,3,0.022,$61.62,"$1,718",2024-11-07,Hyderbad,TABLET,learn data analytics
A1202,Data Analytcis Course,175,4481,448.10,$236.38,21,10,0.057,$23.64,"$1,257",20-11-2024,hyderabad,DESKTOP,data analytics course
A1203,Data Anlytics Corse,170,5476,1369.00,$186.29,25,4,0.024,$46.57,"$1,731",08-11-2024,hyderabad,mobile,analytics for data
A1204,Data Analytcis Course,138,4426,442.60,$203.75,24,10,0.072,$20.38,"$1,838",2024-11-05,HYDERABAD,MOBILE,data analytics course
A1205,DataAnalyticsCourse,108,4080,1020.00,$247.80,18,4,0.037,$61.95,"$1,363",2024-11-30,Hyderbad,Tablet,online data analytic
A1206,Data Anlytics Corse,150,4113,587.57,$219.67,12,7,0.047,$31.38,"$1,196",2024-11-22,hyderabad,MOBILE,learn data analytics
A1207,DataAnalyticsCourse,90,5119,511.90,$226.58,14,10,0.111,$22.66,"$1,348",2024/11/07,hydrebad,DESKTOP,analytics for data
A1208,Data Analytics Corse,98,3422,488.86,$223.55,17,7,,$31.94,"$1,414",2024-11-19,hydrebad,TABLET,online data analytic
A1209,Data Analytcis Course,130,3327,1109.00,$224.83,13,3,0.023,$74.94,"$1,668",16-11-2024,hydrebad,MOBILE,online data analytic
A1210,Data Analytcis Course,199,,,$199.98,15,8,0.04,$25.00,"$1,467",2024-11-08,HYDERABAD,tablet,data anaytics training
A1211,DataAnalyticsCourse,101,3241,#DIV/0!,$183.34,24,,,#DIV/0!,"$1,483",10-11-2024,Hyderbad,TABLET,data anaytics training
A1212,Data Anlytics Corse,118,3970,441.11,,27,9,0.076,,"$1,036",2024-11-19,hydrebad,desktop,data analytics course
A1213,Data Analytics Corse,199,5734,#DIV/0!,$247.99,18,,,#DIV/0!,"$1,455",2024/11/11,hydrebad,DESKTOP,data analitics online
A1214,DataAnalyticsCourse,183,4001,1000.25,$237.85,23,4,0.022,$59.46,"$1,430",2024/11/21,Hyderbad,MOBILE,online data analytic
A1215,Data Anlytics Corse,126,4206,420.60,$233.76,29,10,0.041,$23.38,"$1,998",2024-11-06,hyderabad,tablet,online data analytic
A1216,Data Anlytics Corse,199,4745,527.22,,13,9,,,"$1,800",2024-11-28,HYDERABAD,tablet,analytics for data
A1217,DataAnalyticsCourse,92,4042,577.43,$200.75,15,7,0.076,$28.68,"$1,234",2024-11-24,HYDERABAD,TABLET,learn data analytics
A1218,Data Anlytics Corse,,4883,1627.67,$249.61,10,3,,$83.20,"$1,464",2024-11-12,hyderabad,Tablet,online data analytic
A1219,DataAnalyticsCourse,92,3748,468.50,$208.15,14,8,0.087,$26.02,"$1,297",2024/11/02,hyderabad,Desktop,analytics for data
A1220,Data Anlytics Corse,135,3480,870.00,$224.94,11,4,0.03,$56.24,"$1,398",2024-11-23,Hyderbad,Tablet,data analitics online
A1221,DataAnalyticsCourse,177,3007,375.88,$223.22,30,8,0.045,$27.90,"$1,766",2024/11/02,hydrebad,MOBILE,data analitics online
A1222,Data Analytics Corse,117,3380,338.00,$186.73,21,10,0.055,$18.67,"$1,958",2024-11-19,hyderabad,desktop,data anaytics training
A1223,DataAnalyticsCourse,127,4823,482.30,$194.69,11,10,0.057,$19.47,"$1,496",15-11-2024,hydrebad,DESKTOP,data analytics course
A1224,Data Analytcis Course,132,4490,641.43,$202.45,10,7,0.053,$28.92,"$1,441",2024-11-10,Hyderbad,mobile,data analitics online
A1225,DataAnalyticsCourse,102,5149,572.11,$229.48,27,9,0.088,$25.50,"$1,137",26-11-2024,hyderabad,Desktop,learn data analytics
A1226,Data Anlytics Corse,91,4290,429.00,$213.74,,10,,$21.37,"$1,797",2024/11/16,hydrebad,Mobile,online data analytic
A1227,Data Anlytics Corse,163,5643,940.50,$217.40,30,6,,$36.23,"$1,678",2024-11-01,hydrebad,DESKTOP,data analitics online
A1228,Data Analytics Corse,92,3916,652.67,$188.10,,6,0.065,$31.35,"$1,005",2024/11/14,hyderabad,DESKTOP,online data analytic
A1229,Data Anlytics Corse,165,4551,#DIV/0!,$185.35,30,,,#DIV/0!,"$1,662",2024/11/06,Hyderbad,desktop,data analitics online
A1230,Data Analytics Corse,127,3344,418.00,$201.70,10,8,,$25.21,"$1,190",2024/11/11,HYDERABAD,DESKTOP,analytics for data
A1231,Data Analytics Corse,178,4441,1110.25,$231.97,22,4,0.022,$57.99,"$1,886",2024/11/24,hyderabad,MOBILE,analytics for data
A1232,Data Anlytics Corse,101,,,$234.17,29,5,0.05,$46.83,"$1,568",2024-11-27,hyderabad,mobile,data anaytics training
A1233,Data Anlytics Corse,161,5977,#DIV/0!,$193.27,24,,,#DIV/0!,"$1,366",13-11-2024,Hyderbad,Desktop,online data analytic
A1234,Data Anlytics Corse,95,4562,506.89,$187.62,24,9,0.095,$20.85,"$1,239",2024-11-26,hydrebad,Desktop,data anaytics training
A1235,Data Analytcis Course,85,5099,566.56,$232.56,28,9,,$25.84,"$1,526",02-11-2024,hydrebad,mobile,data anaytics training
A1236,Data Analytics Corse,192,5852,731.50,$181.05,16,8,0.042,$22.63,"$1,600",2024-11-21,HYDERABAD,DESKTOP,analytics for data
A1237,Data Anlytics Corse,80,3823,955.75,$181.57,13,4,,$45.39,"$1,564",2024/11/13,hydrebad,Desktop,online data analytic
A1238,DataAnalyticsCourse,191,4612,461.20,$238.23,20,10,0.052,$23.82,"$1,531",01-11-2024,Hyderbad,mobile,learn data analytics
A1239,DataAnalyticsCourse,147,5881,840.14,$196.34,23,7,0.048,$28.05,"$1,614",2024/11/18,HYDERABAD,desktop,data anaytics training
A1240,Data Analytics Corse,100,5204,1301.00,$197.53,26,4,0.04,$49.38,"$1,675",24-11-2024,hydrebad,TABLET,data analytics course
A1241,Data Analytcis Course,82,5130,570.00,$233.75,,9,0.11,$25.97,,15-11-2024,Hyderbad,Mobile,data analitics online
A1242,DataAnalyticsCourse,123,5231,523.10,$202.93,30,10,0.081,$20.29,"$1,551",2024-11-23,HYDERABAD,Desktop,online data analytic
A1243,Data Anlytics Corse,165,5980,1993.33,$248.41,17,3,0.018,$82.80,"$1,803",06-11-2024,Hyderbad,Tablet,online data analytic
A1244,DataAnalyticsCourse,167,3202,533.67,$214.87,26,6,0.036,$35.81,"$1,571",12-11-2024,HYDERABAD,desktop,data analitics online
A1245,Data Anlytics Corse,111,5847,649.67,$196.71,21,9,0.081,$21.86,"$1,445",2024-11-30,hyderabad,mobile,online data analytic
A1246,Data Analytcis Course,94,4359,871.80,,28,5,0.045,,"$1,920",2024/11/07,hydrebad,tablet,learn data analytics
A1247,Data Analytics Corse,179,3185,637.00,$236.74,29,5,,$47.35,"$1,156",2024/11/11,hyderabad,Desktop,data analytics course
A1248,DataAnalyticsCourse,166,5592,1398.00,$183.03,22,4,0.024,$45.76,"$1,636",2024-11-22,HYDERABAD,TABLET,online data analytic
A1249,Data Analytcis Course,90,5062,843.67,$191.40,23,6,,$31.90,"$1,775",2024/11/19,hyderabad,Tablet,data analytics course
A1250,Data Analytcis Course,106,5830,583.00,$241.90,29,10,0.035,$24.19,"$1,897",2024/11/02,hyderabad,DESKTOP,data anaytics training
A1251,Data Analytics Corse,,4629,771.50,$236.96,10,6,,$39.49,"$1,183",06-11-2024,HYDERABAD,desktop,data anaytics training
A1252,Data Anlytics Corse,158,4780,531.11,$247.20,23,9,,$27.47,"$1,005",2024-11-24,Hyderbad,DESKTOP,learn data analytics
A1253,Data Analytics Corse,187,3800,475.00,$241.00,16,8,0.043,$30.13,"$1,842",2024/11/09,Hyderbad,Mobile,analytics for data
A1254,Data Anlytics Corse,95,4096,455.11,$242.69,26,9,0.095,$26.97,"$1,550",22-11-2024,Hyderbad,TABLET,online data analytic
A1255,Data Analytcis Course,118,3562,1187.33,$231.50,12,3,0.025,$77.17,"$1,856",2024/11/19,hydrebad,DESKTOP,data analytics course
A1256,DataAnalyticsCourse,166,3910,558.57,$191.32,27,7,0.042,$27.33,,2024/11/15,hydrebad,Mobile,analytics for data
A1257,DataAnalyticsCourse,146,5411,773.00,$201.76,28,7,0.048,$28.82,"$1,393",14-11-2024,hydrebad,Desktop,data analitics online
A1258,DataAnalyticsCourse,101,4026,447.33,$219.68,22,9,0.089,$24.41,"$1,149",15-11-2024,hyderabad,DESKTOP,analytics for data
A1259,Data Anlytics Corse,185,3716,530.86,$218.23,27,7,0.056,$31.18,"$1,015",2024/11/03,hydrebad,DESKTOP,online data analytic
A1260,Data Analytcis Course,147,5162,737.43,$186.79,30,7,0.048,$26.68,"$1,733",2024/11/25,hyderabad,Desktop,analytics for data
A1261,Data Analytcis Course,188,3859,428.78,$211.83,30,9,0.048,$23.54,"$1,719",2024-11-28,HYDERABAD,MOBILE,online data analytic
A1262,Data Anlytics Corse,122,3350,1116.67,$225.89,28,3,,$75.30,"$1,509",2024/11/24,HYDERABAD,DESKTOP,data analitics online
A1263,Data Analytics Corse,143,5340,593.33,,20,9,0.063,,"$1,223",2024-11-05,Hyderbad,tablet,online data analytic
A1264,Data Analytics Corse,170,3124,1041.33,$234.92,17,3,0.018,$78.31,"$1,232",2024/11/11,hydrebad,Desktop,data anaytics training
A1265,Data Analytics Corse,114,5017,836.17,$242.62,11,6,0.053,$40.44,"$1,303",2024/11/17,hydrebad,MOBILE,data analitics online
A1266,Data Analytics Corse,186,3424,1141.33,$201.81,27,3,0.016,$67.27,"$1,337",2024-11-26,hydrebad,DESKTOP,data anaytics training
A1267,Data Analytcis Course,120,4060,451.11,$210.95,24,9,0.075,$23.44,"$1,376",2024-11-05,hydrebad,tablet,data analitics online
A1268,Data Analytcis Course,130,5688,1137.60,$212.05,21,5,0.038,$42.41,"$1,454",17-11-2024,Hyderbad,DESKTOP,learn data analytics
A1269,Data Analytics Corse,178,5029,628.63,$189.79,25,8,0.045,$23.72,"$1,510",09-11-2024,hyderabad,desktop,data anaytics training
A1270,DataAnalyticsCourse,196,5476,1369.00,$204.63,19,4,0.02,$51.16,"$1,288",26-11-2024,hyderabad,desktop,data anaytics training
A1271,Data Analytcis Course,110,5000,1666.67,$197.89,18,3,0.027,$65.96,"$1,110",2024/11/12,HYDERABAD,desktop,online data analytic
A1272,Data Analytcis Course,95,4141,1380.33,$207.14,22,3,0.054,$69.05,"$1,929",2024-11-11,hyderabad,Tablet,learn data analytics
A1273,Data Anlytics Corse,183,4791,958.20,$232.97,27,5,,$46.59,"$1,476",2024-11-21,hydrebad,desktop,data analitics online
A1274,DataAnalyticsCourse,100,4168,1389.33,$193.60,30,3,0.03,$64.53,"$1,692",2024/11/25,hyderabad,desktop,online data analytic
A1275,Data Analytcis Course,187,3741,374.10,$226.11,27,10,0.053,$22.61,"$1,342",14-11-2024,Hyderbad,tablet,learn data analytics
A1276,Data Analytcis Course,90,3577,715.40,$233.54,24,5,0.052,$46.71,"$1,175",2024-11-14,hyderabad,tablet,analytics for data
A1277,Data Analytics Corse,148,4469,558.63,$209.76,25,8,0.054,$26.22,,2024-11-25,Hyderbad,tablet,data analytics course
A1278,Data Analytcis Course,129,3611,515.86,$227.82,11,7,0.054,$32.55,"$1,250",2024-11-22,HYDERABAD,tablet,data anaytics training
A1279,Data Analytcis Course,120,3947,657.83,$193.49,15,6,0.05,$32.25,"$1,305",2024/11/12,hydrebad,mobile,data anaytics training
A1280,Data Analytcis Course,82,4239,529.88,$191.75,23,8,,$23.97,"$1,062",2024-11-22,Hyderbad,Mobile,learn data analytics
A1281,Data Analytics Corse,145,5973,853.29,$242.16,12,7,0.048,$34.59,"$1,508",2024-11-14,HYDERABAD,Tablet,online data analytic
A1282,Data Analytics Corse,190,4525,905.00,$188.85,10,5,0.026,$37.77,"$1,875",2024/11/01,Hyderbad,tablet,data anaytics training
A1283,Data Anlytics Corse,137,4395,1098.75,$241.58,24,4,0.043,$60.40,"$1,512",2024-11-06,hyderabad,desktop,online data analytic
A1284,Data Analytics Corse,157,3047,1015.67,$222.66,19,3,0.019,$74.22,"$1,964",01-11-2024,hydrebad,mobile,data analitics online
A1285,DataAnalyticsCourse,105,5348,1069.60,$226.10,27,5,0.048,$45.22,"$1,003",12-11-2024,HYDERABAD,TABLET,learn data analytics
A1286,Data Analytics Corse,149,3101,344.56,$231.44,15,9,0.06,$25.72,"$1,126",2024-11-06,HYDERABAD,Tablet,data anaytics training
A1287,Data Analytics Corse,159,3693,615.50,$187.09,24,6,0.038,$31.18,"$1,256",24-11-2024,HYDERABAD,Desktop,learn data analytics
A1288,Data Analytics Corse,150,5590,698.75,,20,8,,,"$1,286",02-11-2024,hydrebad,Mobile,data analytics course
A1289,Data Anlytics Corse,,5277,1055.40,$227.46,10,5,,$45.49,"$1,541",2024/11/15,HYDERABAD,tablet,data analitics online
A1290,Data Anlytics Corse,98,4653,930.60,$205.84,29,5,0.051,$41.17,"$1,866",02-11-2024,Hyderbad,Mobile,data analitics online
A1291,Data Analytics Corse,86,3513,501.86,$211.16,22,7,,$30.17,"$1,917",10-11-2024,HYDERABAD,desktop,data analytics course
A1292,Data Analytics Corse,128,5772,577.20,$235.54,20,10,0.078,$23.55,"$1,215",04-11-2024,HYDERABAD,desktop,data anaytics training
A1293,Data Anlytics Corse,105,5840,730.00,$236.56,22,8,0.047,$29.57,"$1,811",24-11-2024,hydrebad,TABLET,data analytics course
A1294,Data Anlytics Corse,90,,,$249.00,21,10,,$24.90,"$1,245",19-11-2024,hyderabad,mobile,data analytics course
A1295,Data Analytics Corse,89,5158,1031.60,$211.76,20,5,0.056,$42.35,"$1,119",2024/11/21,HYDERABAD,Desktop,online data analytic
A1296,Data Anlytics Corse,119,3489,1163.00,$194.36,14,3,0.055,$64.79,"$1,633",2024/11/10,hyderabad,MOBILE,data analytics course
A1297,DataAnalyticsCourse,173,3977,795.40,$229.82,30,5,0.037,$45.96,"$1,584",2024-11-22,hyderabad,Desktop,learn data analytics
A1298,Data Analytics Corse,95,3397,485.29,$181.89,,7,0.074,$25.98,"$1,560",2024/11/27,HYDERABAD,TABLET,data analytics course
A1299,Data Analytics Corse,112,5194,1038.80,$245.97,10,5,0.045,$49.19,"$1,016",21-11-2024,hydrebad,tablet,data anaytics training
A1300,Data Analytcis Course,134,3007,601.40,$217.53,10,5,0.037,$43.51,"$1,371",30-11-2024,hydrebad,mobile,data anaytics training
A1301,Data Analytcis Course,113,5721,953.50,$216.70,11,6,0.053,$36.12,"$1,743",2024-11-17,Hyderbad,Desktop,data anaytics training
A1302,DataAnalyticsCourse,157,3546,709.20,$189.11,16,5,0.032,$37.82,"$1,333",28-11-2024,hydrebad,mobile,data analitics online
A1303,DataAnalyticsCourse,105,3670,407.78,$245.85,24,9,,$27.32,"$1,653",2024/11/24,hydrebad,TABLET,data analytics course
A1304,Data Anlytics Corse,162,5915,#DIV/0!,$211.96,11,,,#DIV/0!,"$1,394",2024-11-20,HYDERABAD,Tablet,analytics for data
A1305,Data Analytcis Course,,4450,445.00,$219.21,16,10,0.056,$21.92,"$1,917",2024-11-10,hyderabad,mobile,learn data analytics
A1306,DataAnalyticsCourse,136,5782,963.67,$189.65,23,6,0.044,$31.61,"$1,951",2024-11-11,HYDERABAD,Tablet,data anaytics training
A1307,DataAnalyticsCourse,192,4339,542.38,$245.57,24,8,0.047,$30.70,"$1,284",2024-11-18,hyderabad,mobile,learn data analytics
A1308,Data Anlytics Corse,147,5870,733.75,,14,8,0.054,,"$1,748",2024-11-02,hyderabad,MOBILE,data anaytics training
A1309,DataAnalyticsCourse,164,5662,629.11,$186.41,11,9,0.055,$20.71,"$1,020",17-11-2024,hydrebad,tablet,data analytics course
A1310,DataAnalyticsCourse,192,5130,1282.50,$184.63,19,4,,$46.16,"$1,087",2024-11-07,hyderabad,DESKTOP,data analytics course
A1311,Data Analytcis Course,139,4608,576.00,$224.99,12,8,,$28.12,"$1,095",2024/11/12,Hyderbad,desktop,data anaytics training
A1312,Data Analytics Corse,199,5290,755.71,$218.55,20,7,0.035,$31.22,"$1,234",2024-11-30,HYDERABAD,tablet,learn data analytics
A1313,Data Analytcis Course,82,4961,708.71,$220.29,27,7,0.059,$31.47,"$1,149",02-11-2024,HYDERABAD,Tablet,data analytics course
A1314,Data Analytics Corse,175,4347,1449.00,$242.06,17,3,0.017,$80.69,"$1,617",2024/11/22,hyderabad,desktop,data anaytics training
A1315,Data Anlytics Corse,181,5664,1132.80,$204.74,22,5,0.028,$40.95,"$1,719",22-11-2024,hyderabad,desktop,data analytics course
A1316,DataAnalyticsCourse,146,3757,417.44,$192.59,25,9,,$21.40,"$1,169",2024-11-09,HYDERABAD,DESKTOP,online data analytic
A1317,Data Analytcis Course,192,4225,704.17,$242.00,24,6,0.031,$40.33,"$1,032",2024-11-01,hydrebad,mobile,data analitics online
A1318,Data Anlytics Corse,149,3410,852.50,$181.12,20,4,0.033,$45.28,"$1,806",2024-11-17,Hyderbad,Desktop,learn data analytics
A1319,Data Analytcis Course,93,3934,655.67,$226.84,20,6,0.065,$37.81,"$1,964",2024/11/18,hyderabad,MOBILE,data analitics online
A1320,Data Analytcis Course,182,3384,423.00,$187.67,18,8,0.044,$23.46,"$1,769",2024/11/01,hydrebad,Desktop,analytics for data
A1321,Data Anlytics Corse,99,3842,480.25,$246.30,23,8,0.081,$30.79,"$1,452",10-11-2024,HYDERABAD,TABLET,online data analytic
A1322,Data Anlytics Corse,188,4022,502.75,$238.61,20,8,0.043,$29.83,,2024/11/06,hyderabad,Mobile,data analitics online
A1323,Data Analytics Corse,193,5786,578.60,$201.51,16,10,0.052,$20.15,"$1,617",2024/11/05,hyderabad,tablet,data anaytics training
A1324,Data Analytcis Course,107,4423,491.44,$239.47,25,9,0.084,$26.61,"$1,370",2024/11/23,HYDERABAD,DESKTOP,analytics for data
A1325,DataAnalyticsCourse,131,4228,469.78,$230.18,16,9,0.069,$25.58,"$1,393",2024-11-07,hydrebad,Desktop,data anaytics training
A1326,Data Analytics Corse,139,5120,1024.00,$199.30,24,5,0.036,$39.86,"$1,835",2024-11-23,hydrebad,mobile,data analytics course
A1327,DataAnalyticsCourse,141,3600,600.00,$227.54,20,6,0.043,$37.92,"$1,367",2024-11-07,HYDERABAD,DESKTOP,learn data analytics
A1328,Data Anlytics Corse,175,5016,1672.00,,16,3,0.017,,"$1,836",2024-11-07,hyderabad,Tablet,learn data analytics
A1329,Data Analytics Corse,96,5771,1923.67,$213.98,30,3,0.031,$71.33,"$1,130",30-11-2024,Hyderbad,MOBILE,analytics for data
A1330,DataAnalyticsCourse,,4615,769.17,$194.89,12,6,,$32.48,"$1,923",2024/11/25,Hyderbad,TABLET,data anaytics training
A1331,Data Analytics Corse,187,3115,1038.33,$184.61,12,3,0.016,$61.54,"$1,324",2024-11-30,Hyderbad,MOBILE,learn data analytics
A1332,DataAnalyticsCourse,153,5886,1962.00,$218.33,29,3,0.02,$72.78,"$1,424",2024-11-20,HYDERABAD,MOBILE,analytics for data
A1333,DataAnalyticsCourse,122,4929,492.90,$192.72,10,10,0.082,$19.27,,2024/11/12,Hyderbad,Desktop,data anaytics training
A1334,Data Analytics Corse,151,4357,484.11,$238.69,28,9,0.06,$26.52,"$1,447",2024/11/13,HYDERABAD,tablet,analytics for data
A1335,Data Anlytics Corse,116,4519,645.57,$184.29,23,7,,$26.33,"$1,070",2024-11-12,HYDERABAD,Desktop,data anaytics training
A1336,Data Anlytics Corse,145,5612,1403.00,$207.34,22,4,0.028,$51.84,"$1,689",12-11-2024,HYDERABAD,DESKTOP,learn data analytics
A1337,Data Analytics Corse,90,3251,464.43,$198.69,12,7,0.078,$28.38,"$1,044",30-11-2024,HYDERABAD,Mobile,learn data analytics
A1338,Data Analytics Corse,133,3360,373.33,$203.78,13,9,0.068,$22.64,"$1,654",2024/11/14,hydrebad,Mobile,online data analytic
A1339,DataAnalyticsCourse,135,5891,981.83,$245.69,21,6,0.044,$40.95,"$1,947",2024/11/05,Hyderbad,Mobile,learn data analytics
A1340,Data Analytcis Course,155,5835,1458.75,$239.52,10,4,0.041,$59.88,,2024-11-13,hyderabad,mobile,analytics for data
A1341,Data Anlytics Corse,100,4928,492.80,$186.68,22,10,0.1,$18.67,"$1,071",2024-11-23,HYDERABAD,Mobile,analytics for data
A1342,Data Analytcis Course,138,4049,578.43,$182.66,20,7,0.051,$26.09,"$1,292",2024/11/20,HYDERABAD,Mobile,online data analytic
A1343,DataAnalyticsCourse,109,4114,685.67,$243.33,18,6,0.044,$40.56,"$1,456",2024/11/25,Hyderbad,tablet,learn data analytics
A1344,Data Anlytics Corse,124,3947,986.75,$198.11,11,4,0.032,$49.53,"$1,308",26-11-2024,hyderabad,mobile,data analytics course
A1345,Data Analytcis Course,,3705,#DIV/0!,$239.26,25,,,#DIV/0!,"$1,506",02-11-2024,HYDERABAD,TABLET,online data analytic
A1346,Data Analytics Corse,197,5365,1341.25,$208.86,14,4,0.031,$52.22,"$1,106",2024-11-01,HYDERABAD,Tablet,data anaytics training
A1347,Data Analytcis Course,114,5213,1303.25,$224.65,26,4,0.035,$56.16,"$1,218",2024/11/29,hyderabad,Tablet,online data analytic
A1348,Data Anlytics Corse,117,3951,790.20,$212.02,16,5,0.052,$42.40,"$1,949",2024-11-10,Hyderbad,Desktop,data anaytics training
A1349,Data Analytics Corse,198,3405,340.50,$224.90,13,10,0.051,$22.49,"$1,631",2024-11-14,HYDERABAD,Tablet,online data analytic
A1350,Data Analytcis Course,160,5367,670.88,$208.47,20,8,,$26.06,"$1,853",15-11-2024,hyderabad,Tablet,data analytics course
A1351,DataAnalyticsCourse,137,3602,720.40,$194.55,23,5,0.036,$38.91,"$1,580",2024-11-02,Hyderbad,TABLET,data analytics course
A1352,Data Anlytics Corse,163,3917,1305.67,$209.01,10,3,,$69.67,"$1,823",2024-11-17,Hyderbad,TABLET,data anaytics training
A1353,Data Analytics Corse,138,5671,1890.33,$244.12,26,3,,$81.37,,13-11-2024,Hyderbad,tablet,analytics for data
A1354,Data Analytics Corse,194,5019,717.00,$227.67,28,7,0.036,$32.52,"$1,019",22-11-2024,hydrebad,Mobile,learn data analytics
A1355,Data Analytics Corse,177,3569,446.13,$190.31,13,8,0.035,$23.79,"$1,403",2024/11/25,Hyderbad,mobile,online data analytic
A1356,DataAnalyticsCourse,113,3420,342.00,$223.48,22,10,0.058,$22.35,"$1,138",2024/11/23,hyderabad,MOBILE,online data analytic
