Ad_ID,Campaign_Name,Clicks,Impressions,Impressions per conversion,Cost,Leads,Conversions,Conversion Rate,Cost per conversion,Sale_Amount,Ad_Date,Location,Device,Keyword
A1202,data analytcis course,175,4481,448.1,236.38,21,10,0.057,23.637999999999998,1257.0,2024-11-20,hyderabad,desktop,data analytics course
A1203,data anlytics corse,170,5476,1369.0,186.29,25,4,0.024,46.5725,1731.0,2024-11-08,hyderabad,mobile,analytics for data
A1204,data analytcis course,138,4426,442.6,203.75,24,10,0.072,20.375,1838.0,2024-11-05,hyderabad,mobile,data analytics course
A1205,data analytics course,108,4080,1020.0,247.8,18,4,0.037,61.95,1363.0,2024-11-30,hyderbad,tablet,online data analytic
A1206,data anlytics corse,150,4113,587.5714285714286,219.67,12,7,0.047,31.381428571428568,1196.0,2024-11-22,hyderabad,mobile,learn data analytics
A1207,data analytics course,90,5119,511.9,226.58,14,10,0.111,22.658,1348.0,2024-11-07,hydrebad,desktop,analytics for data
A1208,data analytics corse,98,3422,488.85714285714283,223.55,17,7,0.047,31.935714285714287,1414.0,2024-11-19,hydrebad,tablet,online data analytic
A1209,data analytcis course,130,3327,1109.0,224.83,13,3,0.023,74.94333333333334,1668.0,2024-11-16,hydrebad,mobile,online data analytic
A1210,data analytcis course,199,4534,566.75,199.98,15,8,0.04,24.9975,1467.0,2024-11-08,hyderabad,tablet,data anaytics training
A1211,data analytics course,101,3241,463.0,183.34,24,7,0.047,26.19142857142857,1483.0,2024-11-10,hyderbad,tablet,data anaytics training
A1212,data anlytics corse,118,3970,441.1111111111111,213.9,27,9,0.076,23.766666666666666,1036.0,2024-11-19,hydrebad,desktop,data analytics course
A1213,data analytics corse,199,5734,819.1428571428571,247.99,18,7,0.047,35.42714285714286,1455.0,2024-11-11,hydrebad,desktop,data analitics online
A1214,data analytics course,183,4001,1000.25,237.85,23,4,0.022,59.4625,1430.0,2024-11-21,hyderbad,mobile,online data analytic
A1215,data anlytics corse,126,4206,420.6,233.76,29,10,0.041,23.375999999999998,1998.0,2024-11-06,hyderabad,tablet,online data analytic
A1216,data anlytics corse,199,4745,527.2222222222222,213.9,13,9,0.047,23.766666666666666,1800.0,2024-11-28,hyderabad,tablet,analytics for data
A1217,data analytics course,92,4042,577.4285714285714,200.75,15,7,0.076,28.678571428571427,1234.0,2024-11-24,hyderabad,tablet,learn data analytics
A1218,data anlytics corse,139,4883,1627.6666666666667,249.61,10,3,0.047,83.20333333333333,1464.0,2024-11-12,hyderabad,tablet,online data analytic
A1219,data analytics course,92,3748,468.5,208.15,14,8,0.087,26.01875,1297.0,2024-11-02,hyderabad,desktop,analytics for data
A1220,data anlytics corse,135,3480,870.0,224.94,11,4,0.03,56.235,1398.0,2024-11-23,hyderbad,tablet,data analitics online
A1221,data analytics course,177,3007,375.875,223.22,30,8,0.045,27.9025,1766.0,2024-11-02,hydrebad,mobile,data analitics online
A1222,data analytics corse,117,3380,338.0,186.73,21,10,0.055,18.673,1958.0,2024-11-19,hyderabad,desktop,data anaytics training
A1223,data analytics course,127,4823,482.3,194.69,11,10,0.057,19.469,1496.0,2024-11-15,hydrebad,desktop,data analytics course
A1224,data analytcis course,132,4490,641.4285714285714,202.45,10,7,0.053,28.92142857142857,1441.0,2024-11-10,hyderbad,mobile,data analitics online
A1225,data analytics course,102,5149,572.1111111111111,229.48,27,9,0.088,25.497777777777777,1137.0,2024-11-26,hyderabad,desktop,learn data analytics
A1226,data anlytics corse,91,4290,429.0,213.74,20,10,0.047,21.374000000000002,1797.0,2024-11-16,hydrebad,mobile,online data analytic
A1227,data anlytics corse,163,5643,940.5,217.4,30,6,0.047,36.233333333333334,1678.0,2024-11-01,hydrebad,desktop,data analitics online
A1228,data analytics corse,92,3916,652.6666666666666,188.1,20,6,0.065,31.349999999999998,1005.0,2024-11-14,hyderabad,desktop,online data analytic
A1229,data anlytics corse,165,4551,650.1428571428571,185.35,30,7,0.047,26.478571428571428,1662.0,2024-11-06,hyderbad,desktop,data analitics online
A1230,data analytics corse,127,3344,418.0,201.7,10,8,0.047,25.2125,1190.0,2024-11-11,hyderabad,desktop,analytics for data
A1231,data analytics corse,178,4441,1110.25,231.97,22,4,0.022,57.9925,1886.0,2024-11-24,hyderabad,mobile,analytics for data
A1232,data anlytics corse,101,4534,906.8,234.17,29,5,0.05,46.833999999999996,1568.0,2024-11-27,hyderabad,mobile,data anaytics training
A1233,data anlytics corse,161,5977,853.8571428571429,193.27,24,7,0.047,27.610000000000003,1366.0,2024-11-13,hyderbad,desktop,online data analytic
A1234,data anlytics corse,95,4562,506.8888888888889,187.62,24,9,0.095,20.846666666666668,1239.0,2024-11-26,hydrebad,desktop,data anaytics training
A1235,data analytcis course,85,5099,566.5555555555555,232.56,28,9,0.047,25.84,1526.0,2024-11-02,hydrebad,mobile,data anaytics training
A1236,data analytics corse,192,5852,731.5,181.05,16,8,0.042,22.63125,1600.0,2024-11-21,hyderabad,desktop,analytics for data
A1237,data anlytics corse,80,3823,955.75,181.57,13,4,0.047,45.3925,1564.0,2024-11-13,hydrebad,desktop,online data analytic
A1238,data analytics course,191,4612,461.2,238.23,20,10,0.052,23.823,1531.0,2024-11-01,hyderbad,mobile,learn data analytics
A1239,data analytics course,147,5881,840.1428571428571,196.34,23,7,0.048,28.048571428571428,1614.0,2024-11-18,hyderabad,desktop,data anaytics training
A1240,data analytics corse,100,5204,1301.0,197.53,26,4,0.04,49.3825,1675.0,2024-11-24,hydrebad,tablet,data analytics course
A1241,data analytcis course,82,5130,570.0,233.75,20,9,0.11,25.97222222222222,1482.0,2024-11-15,hyderbad,mobile,data analitics online
A1242,data analytics course,123,5231,523.1,202.93,30,10,0.081,20.293,1551.0,2024-11-23,hyderabad,desktop,online data analytic
A1243,data anlytics corse,165,5980,1993.3333333333333,248.41,17,3,0.018,82.80333333333333,1803.0,2024-11-06,hyderbad,tablet,online data analytic
A1244,data analytics course,167,3202,533.6666666666666,214.87,26,6,0.036,35.81166666666667,1571.0,2024-11-12,hyderabad,desktop,data analitics online
A1245,data anlytics corse,111,5847,649.6666666666666,196.71,21,9,0.081,21.85666666666667,1445.0,2024-11-30,hyderabad,mobile,online data analytic
A1246,data analytcis course,94,4359,871.8,213.9,28,5,0.045,42.78,1920.0,2024-11-07,hydrebad,tablet,learn data analytics
A1247,data analytics corse,179,3185,637.0,236.74,29,5,0.047,47.348,1156.0,2024-11-11,hyderabad,desktop,data analytics course
A1248,data analytics course,166,5592,1398.0,183.03,22,4,0.024,45.7575,1636.0,2024-11-22,hyderabad,tablet,online data analytic
A1249,data analytcis course,90,5062,843.6666666666666,191.4,23,6,0.047,31.900000000000002,1775.0,2024-11-19,hyderabad,tablet,data analytics course
A1250,data analytcis course,106,5830,583.0,241.9,29,10,0.035,24.19,1897.0,2024-11-02,hyderabad,desktop,data anaytics training
A1251,data analytics corse,139,4629,771.5,236.96,10,6,0.047,39.49333333333333,1183.0,2024-11-06,hyderabad,desktop,data anaytics training
A1252,data anlytics corse,158,4780,531.1111111111111,247.2,23,9,0.047,27.466666666666665,1005.0,2024-11-24,hyderbad,desktop,learn data analytics
A1253,data analytics corse,187,3800,475.0,241.0,16,8,0.043,30.125,1842.0,2024-11-09,hyderbad,mobile,analytics for data
A1254,data anlytics corse,95,4096,455.1111111111111,242.69,26,9,0.095,26.965555555555554,1550.0,2024-11-22,hyderbad,tablet,online data analytic
A1255,data analytcis course,118,3562,1187.3333333333333,231.5,12,3,0.025,77.16666666666667,1856.0,2024-11-19,hydrebad,desktop,data analytics course
A1256,data analytics course,166,3910,558.5714285714286,191.32,27,7,0.042,27.33142857142857,1482.0,2024-11-15,hydrebad,mobile,analytics for data
A1257,data analytics course,146,5411,773.0,201.76,28,7,0.048,28.822857142857142,1393.0,2024-11-14,hydrebad,desktop,data analitics online
A1258,data analytics course,101,4026,447.3333333333333,219.68,22,9,0.089,24.40888888888889,1149.0,2024-11-15,hyderabad,desktop,analytics for data
A1259,data anlytics corse,185,3716,530.8571428571429,218.23,27,7,0.056,31.175714285714285,1015.0,2024-11-03,hydrebad,desktop,online data analytic
A1260,data analytcis course,147,5162,737.4285714285714,186.79,30,7,0.048,26.684285714285714,1733.0,2024-11-25,hyderabad,desktop,analytics for data
A1261,data analytcis course,188,3859,428.77777777777777,211.83,30,9,0.048,23.53666666666667,1719.0,2024-11-28,hyderabad,mobile,online data analytic
A1262,data anlytics corse,122,3350,1116.6666666666667,225.89,28,3,0.047,75.29666666666667,1509.0,2024-11-24,hyderabad,desktop,data analitics online
A1263,data analytics corse,143,5340,593.3333333333334,213.9,20,9,0.063,23.766666666666666,1223.0,2024-11-05,hyderbad,tablet,online data analytic
A1264,data analytics corse,170,3124,1041.3333333333333,234.92,17,3,0.018,78.30666666666666,1232.0,2024-11-11,hydrebad,desktop,data anaytics training
A1265,data analytics corse,114,5017,836.1666666666666,242.62,11,6,0.053,40.43666666666667,1303.0,2024-11-17,hydrebad,mobile,data analitics online
A1266,data analytics corse,186,3424,1141.3333333333333,201.81,27,3,0.016,67.27,1337.0,2024-11-26,hydrebad,desktop,data anaytics training
A1267,data analytcis course,120,4060,451.1111111111111,210.95,24,9,0.075,23.438888888888886,1376.0,2024-11-05,hydrebad,tablet,data analitics online
A1268,data analytcis course,130,5688,1137.6,212.05,21,5,0.038,42.410000000000004,1454.0,2024-11-17,hyderbad,desktop,learn data analytics
A1269,data analytics corse,178,5029,628.625,189.79,25,8,0.045,23.72375,1510.0,2024-11-09,hyderabad,desktop,data anaytics training
A1270,data analytics course,196,5476,1369.0,204.63,19,4,0.02,51.1575,1288.0,2024-11-26,hyderabad,desktop,data anaytics training
A1271,data analytcis course,110,5000,1666.6666666666667,197.89,18,3,0.027,65.96333333333332,1110.0,2024-11-12,hyderabad,desktop,online data analytic
A1272,data analytcis course,95,4141,1380.3333333333333,207.14,22,3,0.054,69.04666666666667,1929.0,2024-11-11,hyderabad,tablet,learn data analytics
A1273,data anlytics corse,183,4791,958.2,232.97,27,5,0.047,46.594,1476.0,2024-11-21,hydrebad,desktop,data analitics online
A1274,data analytics course,100,4168,1389.3333333333333,193.6,30,3,0.03,64.53333333333333,1692.0,2024-11-25,hyderabad,desktop,online data analytic
A1275,data analytcis course,187,3741,374.1,226.11,27,10,0.053,22.611,1342.0,2024-11-14,hyderbad,tablet,learn data analytics
A1276,data analytcis course,90,3577,715.4,233.54,24,5,0.052,46.708,1175.0,2024-11-14,hyderabad,tablet,analytics for data
A1277,data analytics corse,148,4469,558.625,209.76,25,8,0.054,26.22,1482.0,2024-11-25,hyderbad,tablet,data analytics course
A1278,data analytcis course,129,3611,515.8571428571429,227.82,11,7,0.054,32.54571428571428,1250.0,2024-11-22,hyderabad,tablet,data anaytics training
A1279,data analytcis course,120,3947,657.8333333333334,193.49,15,6,0.05,32.248333333333335,1305.0,2024-11-12,hydrebad,mobile,data anaytics training
A1280,data analytcis course,82,4239,529.875,191.75,23,8,0.047,23.96875,1062.0,2024-11-22,hyderbad,mobile,learn data analytics
A1281,data analytics corse,145,5973,853.2857142857143,242.16,12,7,0.048,34.59428571428571,1508.0,2024-11-14,hyderabad,tablet,online data analytic
A1282,data analytics corse,190,4525,905.0,188.85,10,5,0.026,37.769999999999996,1875.0,2024-11-01,hyderbad,tablet,data anaytics training
A1283,data anlytics corse,137,4395,1098.75,241.58,24,4,0.043,60.395,1512.0,2024-11-06,hyderabad,desktop,online data analytic
A1284,data analytics corse,157,3047,1015.6666666666666,222.66,19,3,0.019,74.22,1964.0,2024-11-01,hydrebad,mobile,data analitics online
A1285,data analytics course,105,5348,1069.6,226.1,27,5,0.048,45.22,1003.0,2024-11-12,hyderabad,tablet,learn data analytics
A1286,data analytics corse,149,3101,344.55555555555554,231.44,15,9,0.06,25.715555555555554,1126.0,2024-11-06,hyderabad,tablet,data anaytics training
A1287,data analytics corse,159,3693,615.5,187.09,24,6,0.038,31.18166666666667,1256.0,2024-11-24,hyderabad,desktop,learn data analytics
A1288,data analytics corse,150,5590,698.75,213.9,20,8,0.047,26.7375,1286.0,2024-11-02,hydrebad,mobile,data analytics course
A1289,data anlytics corse,139,5277,1055.4,227.46,10,5,0.047,45.492000000000004,1541.0,2024-11-15,hyderabad,tablet,data analitics online
A1290,data anlytics corse,98,4653,930.6,205.84,29,5,0.051,41.168,1866.0,2024-11-02,hyderbad,mobile,data analitics online
A1291,data analytics corse,86,3513,501.85714285714283,211.16,22,7,0.047,30.165714285714284,1917.0,2024-11-10,hyderabad,desktop,data analytics course
A1292,data analytics corse,128,5772,577.2,235.54,20,10,0.078,23.554,1215.0,2024-11-04,hyderabad,desktop,data anaytics training
A1293,data anlytics corse,105,5840,730.0,236.56,22,8,0.047,29.57,1811.0,2024-11-24,hydrebad,tablet,data analytics course
A1294,data anlytics corse,90,4534,453.4,249.0,21,10,0.047,24.9,1245.0,2024-11-19,hyderabad,mobile,data analytics course
A1295,data analytics corse,89,5158,1031.6,211.76,20,5,0.056,42.352,1119.0,2024-11-21,hyderabad,desktop,online data analytic
A1296,data anlytics corse,119,3489,1163.0,194.36,14,3,0.055,64.78666666666668,1633.0,2024-11-10,hyderabad,mobile,data analytics course
A1297,data analytics course,173,3977,795.4,229.82,30,5,0.037,45.964,1584.0,2024-11-22,hyderabad,desktop,learn data analytics
A1298,data analytics corse,95,3397,485.2857142857143,181.89,20,7,0.074,25.98428571428571,1560.0,2024-11-27,hyderabad,tablet,data analytics course
A1299,data analytics corse,112,5194,1038.8,245.97,10,5,0.045,49.194,1016.0,2024-11-21,hydrebad,tablet,data anaytics training
A1300,data analytcis course,134,3007,601.4,217.53,10,5,0.037,43.506,1371.0,2024-11-30,hydrebad,mobile,data anaytics training
A1301,data analytcis course,113,5721,953.5,216.7,11,6,0.053,36.11666666666667,1743.0,2024-11-17,hyderbad,desktop,data anaytics training
A1302,data analytics course,157,3546,709.2,189.11,16,5,0.032,37.822,1333.0,2024-11-28,hydrebad,mobile,data analitics online
A1303,data analytics course,105,3670,407.77777777777777,245.85,24,9,0.047,27.316666666666666,1653.0,2024-11-24,hydrebad,tablet,data analytics course
A1304,data anlytics corse,162,5915,845.0,211.96,11,7,0.047,30.28,1394.0,2024-11-20,hyderabad,tablet,analytics for data
A1305,data analytcis course,139,4450,445.0,219.21,16,10,0.056,21.921,1917.0,2024-11-10,hyderabad,mobile,learn data analytics
A1306,data analytics course,136,5782,963.6666666666666,189.65,23,6,0.044,31.608333333333334,1951.0,2024-11-11,hyderabad,tablet,data anaytics training
A1307,data analytics course,192,4339,542.375,245.57,24,8,0.047,30.69625,1284.0,2024-11-18,hyderabad,mobile,learn data analytics
A1308,data anlytics corse,147,5870,733.75,213.9,14,8,0.054,26.7375,1748.0,2024-11-02,hyderabad,mobile,data anaytics training
A1309,data analytics course,164,5662,629.1111111111111,186.41,11,9,0.055,20.712222222222223,1020.0,2024-11-17,hydrebad,tablet,data analytics course
A1310,data analytics course,192,5130,1282.5,184.63,19,4,0.047,46.1575,1087.0,2024-11-07,hyderabad,desktop,data analytics course
A1311,data analytcis course,139,4608,576.0,224.99,12,8,0.047,28.12375,1095.0,2024-11-12,hyderbad,desktop,data anaytics training
A1312,data analytics corse,199,5290,755.7142857142857,218.55,20,7,0.035,31.22142857142857,1234.0,2024-11-30,hyderabad,tablet,learn data analytics
A1313,data analytcis course,82,4961,708.7142857142857,220.29,27,7,0.059,31.47,1149.0,2024-11-02,hyderabad,tablet,data analytics course
A1314,data analytics corse,175,4347,1449.0,242.06,17,3,0.017,80.68666666666667,1617.0,2024-11-22,hyderabad,desktop,data anaytics training
A1315,data anlytics corse,181,5664,1132.8,204.74,22,5,0.028,40.948,1719.0,2024-11-22,hyderabad,desktop,data analytics course
A1316,data analytics course,146,3757,417.44444444444446,192.59,25,9,0.047,21.39888888888889,1169.0,2024-11-09,hyderabad,desktop,online data analytic
A1317,data analytcis course,192,4225,704.1666666666666,242.0,24,6,0.031,40.333333333333336,1032.0,2024-11-01,hydrebad,mobile,data analitics online
A1318,data anlytics corse,149,3410,852.5,181.12,20,4,0.033,45.28,1806.0,2024-11-17,hyderbad,desktop,learn data analytics
A1319,data analytcis course,93,3934,655.6666666666666,226.84,20,6,0.065,37.806666666666665,1964.0,2024-11-18,hyderabad,mobile,data analitics online
A1320,data analytcis course,182,3384,423.0,187.67,18,8,0.044,23.45875,1769.0,2024-11-01,hydrebad,desktop,analytics for data
A1321,data anlytics corse,99,3842,480.25,246.3,23,8,0.081,30.7875,1452.0,2024-11-10,hyderabad,tablet,online data analytic
A1322,data anlytics corse,188,4022,502.75,238.61,20,8,0.043,29.82625,1482.0,2024-11-06,hyderabad,mobile,data analitics online
A1323,data analytics corse,193,5786,578.6,201.51,16,10,0.052,20.151,1617.0,2024-11-05,hyderabad,tablet,data anaytics training
A1324,data analytcis course,107,4423,491.44444444444446,239.47,25,9,0.084,26.607777777777777,1370.0,2024-11-23,hyderabad,desktop,analytics for data
A1325,data analytics course,131,4228,469.77777777777777,230.18,16,9,0.069,25.575555555555557,1393.0,2024-11-07,hydrebad,desktop,data anaytics training
A1326,data analytics corse,139,5120,1024.0,199.3,24,5,0.036,39.86,1835.0,2024-11-23,hydrebad,mobile,data analytics course
A1327,data analytics course,141,3600,600.0,227.54,20,6,0.043,37.92333333333333,1367.0,2024-11-07,hyderabad,desktop,learn data analytics
A1328,data anlytics corse,175,5016,1672.0,213.9,16,3,0.017,71.3,1836.0,2024-11-07,hyderabad,tablet,learn data analytics
A1329,data analytics corse,96,5771,1923.6666666666667,213.98,30,3,0.031,71.32666666666667,1130.0,2024-11-30,hyderbad,mobile,analytics for data
A1330,data analytics course,139,4615,769.1666666666666,194.89,12,6,0.047,32.48166666666666,1923.0,2024-11-25,hyderbad,tablet,data anaytics training
A1331,data analytics corse,187,3115,1038.3333333333333,184.61,12,3,0.016,61.53666666666667,1324.0,2024-11-30,hyderbad,mobile,learn data analytics
A1332,data analytics course,153,5886,1962.0,218.33,29,3,0.02,72.77666666666667,1424.0,2024-11-20,hyderabad,mobile,analytics for data
A1333,data analytics course,122,4929,492.9,192.72,10,10,0.082,19.272,1482.0,2024-11-12,hyderbad,desktop,data anaytics training
